observation_date,measurement_type,weather_station_id,attributes,temperature,city
2024-03-21,tmax,GHCND:USC00301309,",,7,0700",56.0,New York
2024-03-21,tmax,GHCND:USC00305816,",,H,0800",57.0,New York
2024-03-21,tmax,GHCND:USC00308577,",,H,0800",53.0,New York
2024-03-21,tmax,GHCND:USW00014732,",,W,2400",42.0,New York
2024-03-21,tmax,GHCND:USW00014734,",,W,2400",45.0,New York
2024-03-21,tmax,GHCND:USW00054743,",,W,",42.0,New York
2024-03-21,tmax,GHCND:USW00054787,",,W,",42.0,New York
2024-03-21,tmax,GHCND:USW00094728,",,W,2400",43.0,New York
2024-03-21,tmax,GHCND:USW00094741,",,W,",41.0,New York
2024-03-21,tmax,GHCND:USW00094745,",,W,2400",39.0,New York
2024-03-21,tmax,GHCND:USW00094789,",,W,2400",44.0,New York
2024-03-22,tmax,GHCND:USC00280907,",,7,0700",40.0,New York
2024-03-22,tmax,GHCND:USC00281335,",,7,0700",44.0,New York
2024-03-22,tmax,GHCND:USC00283704,",,7,0700",41.0,New York
2024-03-22,tmax,GHCND:USC00284987,",,7,0630",44.0,New York
2024-03-22,tmax,GHCND:USC00288884,",,H,",41.0,New York
2024-03-22,tmax,GHCND:USC00301309,",,7,0700",40.0,New York
2024-03-22,tmax,GHCND:USC00308577,",,H,0800",40.0,New York
2024-03-22,tmax,GHCND:USW00014732,",,W,2400",43.0,New York
2024-03-22,tmax,GHCND:USW00014734,",,W,2400",45.0,New York
2024-03-22,tmax,GHCND:USW00054743,",,W,",45.0,New York
2024-03-22,tmax,GHCND:USW00054787,",,W,",41.0,New York
2024-03-22,tmax,GHCND:USW00094728,",,W,2400",46.0,New York
2024-03-22,tmax,GHCND:USW00094741,",,W,",43.0,New York
2024-03-22,tmax,GHCND:USW00094745,",,W,2400",42.0,New York
2024-03-22,tmax,GHCND:USW00094789,",,W,2400",41.0,New York
2024-03-23,tmax,GHCND:USC00280907,",,7,0700",43.0,New York
2024-03-23,tmax,GHCND:USC00281335,",,7,0700",46.0,New York
2024-03-23,tmax,GHCND:USC00283704,",,7,0700",45.0,New York
2024-03-23,tmax,GHCND:USC00284987,",,7,0630",45.0,New York
2024-03-23,tmax,GHCND:USC00288884,",,H,",43.0,New York
2024-03-23,tmax,GHCND:USC00301309,",,7,0700",43.0,New York
2024-03-23,tmax,GHCND:USC00308577,",,H,0800",41.0,New York
2024-03-23,tmax,GHCND:USW00014732,",,W,2400",49.0,New York
2024-03-23,tmax,GHCND:USW00014734,",,W,2400",48.0,New York
2024-03-23,tmax,GHCND:USW00054743,",,W,",44.0,New York
2024-03-23,tmax,GHCND:USW00054787,",,W,",52.0,New York
2024-03-23,tmax,GHCND:USW00094728,",,W,2400",50.0,New York
2024-03-23,tmax,GHCND:USW00094741,",,W,",45.0,New York
2024-03-23,tmax,GHCND:USW00094745,",,W,2400",47.0,New York
2024-03-23,tmax,GHCND:USW00094789,",,W,2400",52.0,New York
2024-03-24,tmax,GHCND:USC00280907,",,7,0700",43.0,New York
2024-03-24,tmax,GHCND:USC00281335,",,7,0700",44.0,New York
2024-03-24,tmax,GHCND:USC00283704,",,7,0700",43.0,New York
2024-03-24,tmax,GHCND:USC00284987,",,7,0630",53.0,New York
2024-03-24,tmax,GHCND:USC00288884,",,H,",45.0,New York
2024-03-24,tmax,GHCND:USC00301309,",,7,0700",51.0,New York
2024-03-24,tmax,GHCND:USC00308577,",,H,0800",53.0,New York
2024-03-24,tmax,GHCND:USW00014732,",,W,2400",45.0,New York
2024-03-24,tmax,GHCND:USW00014734,",,W,2400",50.0,New York
2024-03-24,tmax,GHCND:USW00054743,",,W,",49.0,New York
2024-03-24,tmax,GHCND:USW00054787,",,W,",47.0,New York
2024-03-24,tmax,GHCND:USW00094728,",,W,2400",48.0,New York
2024-03-24,tmax,GHCND:USW00094741,",,W,",46.0,New York
2024-03-24,tmax,GHCND:USW00094745,",,W,2400",45.0,New York
2024-03-24,tmax,GHCND:USW00094789,",,W,2400",46.0,New York
2024-03-25,tmax,GHCND:USC00280907,",,7,0700",47.0,New York
2024-03-25,tmax,GHCND:USC00281335,",,7,0700",49.0,New York
2024-03-25,tmax,GHCND:USC00283704,",,7,0700",46.0,New York
2024-03-25,tmax,GHCND:USC00284987,",,7,0630",47.0,New York
2024-03-25,tmax,GHCND:USC00288884,",,H,",46.0,New York
2024-03-25,tmax,GHCND:USC00301309,",,7,0700",44.0,New York
2024-03-25,tmax,GHCND:USC00308577,",,H,0800",44.0,New York
2024-03-25,tmax,GHCND:USW00014732,",,W,2400",50.0,New York
2024-03-25,tmax,GHCND:USW00014734,",,W,2400",54.0,New York
2024-03-25,tmax,GHCND:USW00054743,",,W,",55.0,New York
2024-03-25,tmax,GHCND:USW00054787,",,W,",51.0,New York
2024-03-25,tmax,GHCND:USW00094728,",,W,2400",53.0,New York
2024-03-25,tmax,GHCND:USW00094741,",,W,",52.0,New York
2024-03-25,tmax,GHCND:USW00094745,",,W,2400",50.0,New York
2024-03-25,tmax,GHCND:USW00094789,",,W,2400",52.0,New York
2024-03-26,tmax,GHCND:USC00280907,",,7,0700",52.0,New York
2024-03-26,tmax,GHCND:USC00281335,",,7,0700",54.0,New York
2024-03-26,tmax,GHCND:USC00283704,",,7,0700",51.0,New York
2024-03-26,tmax,GHCND:USC00284987,",,7,0630",49.0,New York
2024-03-26,tmax,GHCND:USC00288884,",,H,",52.0,New York
2024-03-26,tmax,GHCND:USC00301309,",,7,0700",50.0,New York
2024-03-26,tmax,GHCND:USC00308577,",,H,0800",49.0,New York
2024-03-26,tmax,GHCND:USW00014732,",,W,2400",51.0,New York
2024-03-26,tmax,GHCND:USW00014734,",,W,2400",54.0,New York
2024-03-26,tmax,GHCND:USW00054743,",,W,",55.0,New York
2024-03-26,tmax,GHCND:USW00054787,",,W,",50.0,New York
2024-03-26,tmax,GHCND:USW00094728,",,W,2400",53.0,New York
2024-03-26,tmax,GHCND:USW00094741,",,W,",52.0,New York
2024-03-26,tmax,GHCND:USW00094745,",,W,2400",48.0,New York
2024-03-26,tmax,GHCND:USW00094789,",,W,2400",49.0,New York
2024-03-27,tmax,GHCND:USC00280907,",,7,0700",53.0,New York
2024-03-27,tmax,GHCND:USC00281335,",,7,0700",55.0,New York
2024-03-27,tmax,GHCND:USC00283704,",,7,0700",56.0,New York
2024-03-27,tmax,GHCND:USC00284987,",,7,0630",49.0,New York
2024-03-27,tmax,GHCND:USC00288884,",,H,",52.0,New York
2024-03-27,tmax,GHCND:USC00301309,",,7,0700",49.0,New York
2024-03-27,tmax,GHCND:USC00305816,",,H,0800",51.0,New York
2024-03-27,tmax,GHCND:USC00308577,",,H,0800",48.0,New York
2024-03-27,tmax,GHCND:USW00014732,",,W,2400",52.0,New York
2024-03-27,tmax,GHCND:USW00014734,",,W,2400",52.0,New York
2024-03-27,tmax,GHCND:USW00054743,",,W,",50.0,New York
2024-03-27,tmax,GHCND:USW00054787,",,W,",54.0,New York
2024-03-27,tmax,GHCND:USW00094728,",,W,2400",52.0,New York
2024-03-27,tmax,GHCND:USW00094741,",,W,",56.0,New York
2024-03-27,tmax,GHCND:USW00094745,",,W,2400",50.0,New York
2024-03-27,tmax,GHCND:USW00094789,",,W,2400",50.0,New York
2024-03-28,tmax,GHCND:USC00280907,",,7,0700",47.0,New York
2024-03-28,tmax,GHCND:USC00281335,",,7,0700",50.0,New York
2024-03-28,tmax,GHCND:USC00283704,",,7,0700",51.0,New York
2024-03-28,tmax,GHCND:USC00284987,",,7,0630",46.0,New York
2024-03-28,tmax,GHCND:USC00288884,",,H,",56.0,New York
2024-03-28,tmax,GHCND:USC00301309,",,7,0700",50.0,New York
2024-03-28,tmax,GHCND:USC00305816,",,H,0800",50.0,New York
2024-03-28,tmax,GHCND:USC00308577,",,H,0800",53.0,New York
2024-03-28,tmax,GHCND:USW00014732,",,W,2400",49.0,New York
2024-03-28,tmax,GHCND:USW00014734,",,W,2400",51.0,New York
2024-03-28,tmax,GHCND:USW00054743,",,W,",50.0,New York
2024-03-28,tmax,GHCND:USW00054787,",,W,",50.0,New York
2024-03-28,tmax,GHCND:USW00094728,",,W,2400",51.0,New York
2024-03-28,tmax,GHCND:USW00094741,",,W,",50.0,New York
2024-03-28,tmax,GHCND:USW00094745,",,W,2400",49.0,New York
2024-03-28,tmax,GHCND:USW00094789,",,W,2400",49.0,New York
2024-03-29,tmax,GHCND:USC00280907,",,7,0700",48.0,New York
2024-03-29,tmax,GHCND:USC00281335,",,7,0700",49.0,New York
2024-03-29,tmax,GHCND:USC00283704,",,7,0700",49.0,New York
2024-03-29,tmax,GHCND:USC00284987,",,7,0630",49.0,New York
2024-03-29,tmax,GHCND:USC00288884,",,H,",50.0,New York
2024-03-29,tmax,GHCND:USC00301309,",,7,0700",48.0,New York
2024-03-29,tmax,GHCND:USC00305816,",,H,0800",51.0,New York
2024-03-29,tmax,GHCND:USC00308577,",,H,0800",48.0,New York
2024-03-29,tmax,GHCND:USW00014732,",,W,2400",55.0,New York
2024-03-29,tmax,GHCND:USW00014734,",,W,2400",58.0,New York
2024-03-29,tmax,GHCND:USW00054743,",,W,",56.0,New York
2024-03-29,tmax,GHCND:USW00054787,",,W,",56.0,New York
2024-03-29,tmax,GHCND:USW00094728,",,W,2400",56.0,New York
2024-03-29,tmax,GHCND:USW00094741,",,W,",54.0,New York
2024-03-29,tmax,GHCND:USW00094745,",,W,2400",53.0,New York
2024-03-29,tmax,GHCND:USW00094789,",,W,2400",57.0,New York
2024-03-30,tmax,GHCND:USC00280907,",,7,0700",53.0,New York
2024-03-30,tmax,GHCND:USC00281335,",,7,0700",57.0,New York
2024-03-30,tmax,GHCND:USC00283704,",,7,0700",55.0,New York
2024-03-30,tmax,GHCND:USC00284987,",,7,0630",56.0,New York
2024-03-30,tmax,GHCND:USC00288884,",,H,",54.0,New York
2024-03-30,tmax,GHCND:USC00301309,",,7,0700",54.0,New York
2024-03-30,tmax,GHCND:USC00308577,",,H,0800",53.0,New York
2024-03-30,tmax,GHCND:USW00014732,",,W,2400",62.0,New York
2024-03-30,tmax,GHCND:USW00014734,",,W,2400",63.0,New York
2024-03-30,tmax,GHCND:USW00054743,",,W,",63.0,New York
2024-03-30,tmax,GHCND:USW00054787,",,W,",62.0,New York
2024-03-30,tmax,GHCND:USW00094728,",,W,2400",62.0,New York
2024-03-30,tmax,GHCND:USW00094741,",,W,",61.0,New York
2024-03-30,tmax,GHCND:USW00094745,",,W,2400",58.0,New York
2024-03-30,tmax,GHCND:USW00094789,",,W,2400",61.0,New York
2024-03-31,tmax,GHCND:USC00280907,",,7,0700",59.0,New York
2024-03-31,tmax,GHCND:USC00281335,",,7,0700",63.0,New York
2024-03-31,tmax,GHCND:USC00283704,",,7,0700",62.0,New York
2024-03-31,tmax,GHCND:USC00284987,",,7,0630",61.0,New York
2024-03-31,tmax,GHCND:USC00288884,",,H,",61.0,New York
2024-03-31,tmax,GHCND:USC00301309,",,7,0700",59.0,New York
2024-03-31,tmax,GHCND:USC00308577,",,H,0800",59.0,New York
2024-03-31,tmax,GHCND:USW00014732,",,W,2400",61.0,New York
2024-03-31,tmax,GHCND:USW00014734,",,W,2400",63.0,New York
2024-03-31,tmax,GHCND:USW00054743,",,W,",61.0,New York
2024-03-31,tmax,GHCND:USW00054787,",,W,",62.0,New York
2024-03-31,tmax,GHCND:USW00094728,",,W,2400",62.0,New York
2024-03-31,tmax,GHCND:USW00094741,",,W,",60.0,New York
2024-03-31,tmax,GHCND:USW00094745,",,W,2400",60.0,New York
2024-03-31,tmax,GHCND:USW00094789,",,W,2400",62.0,New York
2024-04-01,tmax,GHCND:USC00280907,",,7,0700",58.0,New York
2024-04-01,tmax,GHCND:USC00281335,",,7,0700",62.0,New York
2024-04-01,tmax,GHCND:USC00283704,",,7,0700",62.0,New York
2024-04-01,tmax,GHCND:USC00284987,",,7,0630",62.0,New York
2024-04-01,tmax,GHCND:USC00288884,",,H,",60.0,New York
2024-04-01,tmax,GHCND:USC00301309,",,7,0700",60.0,New York
2024-04-01,tmax,GHCND:USC00305816,",,H,0800",61.0,New York
2024-04-01,tmax,GHCND:USC00308577,",,7,0800",59.0,New York
2024-04-01,tmax,GHCND:USW00014732,",,W,2400",53.0,New York
2024-04-01,tmax,GHCND:USW00014734,",,W,2400",55.0,New York
2024-04-01,tmax,GHCND:USW00054743,",,W,",54.0,New York
2024-04-01,tmax,GHCND:USW00054787,",,W,",55.0,New York
2024-04-01,tmax,GHCND:USW00094728,",,W,2400",54.0,New York
2024-04-01,tmax,GHCND:USW00094741,",,W,",53.0,New York
2024-04-01,tmax,GHCND:USW00094745,",,W,2400",53.0,New York
2024-04-01,tmax,GHCND:USW00094789,",,D,2400",53.0,New York
2024-04-02,tmax,GHCND:USC00280907,",,7,0700",52.0,New York
2024-04-02,tmax,GHCND:USC00281335,",,7,0700",52.0,New York
2024-04-02,tmax,GHCND:USC00283704,",,7,0700",53.0,New York
2024-04-02,tmax,GHCND:USC00284987,",,7,0630",50.0,New York
2024-04-02,tmax,GHCND:USC00288884,",,H,",53.0,New York
2024-04-02,tmax,GHCND:USC00301309,",,7,0700",51.0,New York
2024-04-02,tmax,GHCND:USC00308577,",,7,0800",52.0,New York
2024-04-02,tmax,GHCND:USW00014732,",,W,2400",49.0,New York
2024-04-02,tmax,GHCND:USW00014734,",,W,2400",50.0,New York
2024-04-02,tmax,GHCND:USW00054743,",,W,",47.0,New York
2024-04-02,tmax,GHCND:USW00054787,",,W,",50.0,New York
2024-04-02,tmax,GHCND:USW00094728,",,W,2400",51.0,New York
2024-04-02,tmax,GHCND:USW00094741,",,W,",47.0,New York
2024-04-02,tmax,GHCND:USW00094745,",,W,2400",45.0,New York
2024-04-02,tmax,GHCND:USW00094789,",,D,2400",48.0,New York
2024-04-03,tmax,GHCND:USC00280907,",,7,0700",45.0,New York
2024-04-03,tmax,GHCND:USC00281335,",,7,0700",47.0,New York
2024-04-03,tmax,GHCND:USC00283704,",,7,0700",47.0,New York
2024-04-03,tmax,GHCND:USC00284987,",,7,0630",46.0,New York
2024-04-03,tmax,GHCND:USC00288884,",,H,",47.0,New York
2024-04-03,tmax,GHCND:USC00301309,",,7,0700",46.0,New York
2024-04-03,tmax,GHCND:USC00305816,",,H,0800",55.0,New York
2024-04-03,tmax,GHCND:USC00308577,",,7,0800",52.0,New York
2024-04-03,tmax,GHCND:USW00014732,",,W,2400",45.0,New York
2024-04-03,tmax,GHCND:USW00014734,",,W,2400",45.0,New York
2024-04-03,tmax,GHCND:USW00054743,",,W,",44.0,New York
2024-04-03,tmax,GHCND:USW00054787,",,W,",45.0,New York
2024-04-03,tmax,GHCND:USW00094728,",,W,2400",45.0,New York
2024-04-03,tmax,GHCND:USW00094741,",,W,",43.0,New York
2024-04-03,tmax,GHCND:USW00094745,",,W,2400",42.0,New York
2024-04-03,tmax,GHCND:USW00094789,",,D,2400",45.0,New York
2024-04-04,tmax,GHCND:USC00280907,",,7,0700",41.0,New York
2024-04-04,tmax,GHCND:USC00281335,",,7,0700",42.0,New York
2024-04-04,tmax,GHCND:USC00283704,",,7,0700",47.0,New York
2024-04-04,tmax,GHCND:USC00284987,",,7,0630",43.0,New York
2024-04-04,tmax,GHCND:USC00288884,",,H,",42.0,New York
2024-04-04,tmax,GHCND:USC00301309,",,7,0700",41.0,New York
2024-04-04,tmax,GHCND:USC00308577,",,7,0800",41.0,New York
2024-04-04,tmax,GHCND:USW00014732,",,W,2400",48.0,New York
2024-04-04,tmax,GHCND:USW00014734,",,W,2400",51.0,New York
2024-04-04,tmax,GHCND:USW00054743,",,W,",51.0,New York
2024-04-04,tmax,GHCND:USW00054787,",,W,",50.0,New York
2024-04-04,tmax,GHCND:USW00094728,",,W,2400",53.0,New York
2024-04-04,tmax,GHCND:USW00094741,",,W,",49.0,New York
2024-04-04,tmax,GHCND:USW00094745,",,W,2400",47.0,New York
2024-04-04,tmax,GHCND:USW00094789,",,D,2400",52.0,New York
2024-04-05,tmax,GHCND:USC00280907,",,7,0700",48.0,New York
2024-04-05,tmax,GHCND:USC00281335,",,7,0700",51.0,New York
2024-04-05,tmax,GHCND:USC00283704,",,7,0700",50.0,New York
2024-04-05,tmax,GHCND:USC00284987,",,7,0630",51.0,New York
2024-04-05,tmax,GHCND:USC00288884,",,H,",49.0,New York
2024-04-05,tmax,GHCND:USC00301309,",,7,0700",46.0,New York
2024-04-05,tmax,GHCND:USC00308577,",,7,0800",46.0,New York
2024-04-05,tmax,GHCND:USW00014732,",,W,2400",50.0,New York
2024-04-05,tmax,GHCND:USW00014734,",,W,2400",52.0,New York
2024-04-05,tmax,GHCND:USW00054743,",,W,",50.0,New York
2024-04-05,tmax,GHCND:USW00054787,",,W,",51.0,New York
2024-04-05,tmax,GHCND:USW00094728,",,W,2400",50.0,New York
2024-04-05,tmax,GHCND:USW00094741,",,W,",49.0,New York
2024-04-05,tmax,GHCND:USW00094745,",,W,2400",49.0,New York
2024-04-05,tmax,GHCND:USW00094789,",,D,2400",50.0,New York
2024-04-06,tmax,GHCND:USC00280907,",,7,0700",48.0,New York
2024-04-06,tmax,GHCND:USC00281335,",,7,0700",51.0,New York
2024-04-06,tmax,GHCND:USC00283704,",,7,0700",50.0,New York
2024-04-06,tmax,GHCND:USC00284987,",,7,0630",51.0,New York
2024-04-06,tmax,GHCND:USC00288884,",,H,",49.0,New York
2024-04-06,tmax,GHCND:USC00301309,",,7,0700",50.0,New York
2024-04-06,tmax,GHCND:USC00305816,",,H,0800",50.0,New York
2024-04-06,tmax,GHCND:USC00308577,",,7,0800",48.0,New York
2024-04-06,tmax,GHCND:USW00014732,",,W,2400",53.0,New York
2024-04-06,tmax,GHCND:USW00014734,",,W,2400",56.0,New York
2024-04-06,tmax,GHCND:USW00054743,",,W,",54.0,New York
2024-04-06,tmax,GHCND:USW00054787,",,W,",53.0,New York
2024-04-06,tmax,GHCND:USW00094728,",,W,2400",54.0,New York
2024-04-06,tmax,GHCND:USW00094741,",,W,",53.0,New York
2024-04-06,tmax,GHCND:USW00094745,",,W,2400",52.0,New York
2024-04-06,tmax,GHCND:USW00094789,",,D,2400",55.0,New York
2024-04-07,tmax,GHCND:USC00280907,",,7,0700",52.0,New York
2024-04-07,tmax,GHCND:USC00281335,",,7,0700",55.0,New York
2024-04-07,tmax,GHCND:USC00283704,",,7,0700",54.0,New York
2024-04-07,tmax,GHCND:USC00284987,",,7,0630",53.0,New York
2024-04-07,tmax,GHCND:USC00288884,",,H,",53.0,New York
2024-04-07,tmax,GHCND:USC00301309,",,7,0700",50.0,New York
2024-04-07,tmax,GHCND:USC00308577,",,7,0800",50.0,New York
2024-04-07,tmax,GHCND:USW00014732,",,W,2400",57.0,New York
2024-04-07,tmax,GHCND:USW00014734,",,W,2400",61.0,New York
2024-04-07,tmax,GHCND:USW00054743,",,W,",61.0,New York
2024-04-07,tmax,GHCND:USW00054787,",,W,",55.0,New York
2024-04-07,tmax,GHCND:USW00094728,",,W,2400",60.0,New York
2024-04-07,tmax,GHCND:USW00094741,",,W,",58.0,New York
2024-04-07,tmax,GHCND:USW00094745,",,W,2400",56.0,New York
2024-04-07,tmax,GHCND:USW00094789,",,D,2400",58.0,New York
2024-04-08,tmax,GHCND:USC00280907,",,7,0700",58.0,New York
2024-04-08,tmax,GHCND:USC00281335,",,7,0700",61.0,New York
2024-04-08,tmax,GHCND:USC00283704,",,7,0700",59.0,New York
2024-04-08,tmax,GHCND:USC00284987,",,7,0630",57.0,New York
2024-04-08,tmax,GHCND:USC00288884,",,H,",58.0,New York
2024-04-08,tmax,GHCND:USC00301309,",,7,0700",52.0,New York
2024-04-08,tmax,GHCND:USC00305816,",,H,0800",59.0,New York
2024-04-08,tmax,GHCND:USC00308577,",,7,0800",53.0,New York
2024-04-08,tmax,GHCND:USW00014732,",,W,2400",65.0,New York
2024-04-08,tmax,GHCND:USW00014734,",,W,2400",69.0,New York
2024-04-08,tmax,GHCND:USW00054743,",,W,",67.0,New York
2024-04-08,tmax,GHCND:USW00054787,",,W,",64.0,New York
2024-04-08,tmax,GHCND:USW00094728,",,W,2400",69.0,New York
2024-04-08,tmax,GHCND:USW00094741,",,W,",65.0,New York
2024-04-08,tmax,GHCND:USW00094745,",,W,2400",64.0,New York
2024-04-08,tmax,GHCND:USW00094789,",,D,2400",63.0,New York
2024-04-09,tmax,GHCND:USC00280907,",,7,0700",65.0,New York
2024-04-09,tmax,GHCND:USC00281335,",,7,0700",68.0,New York
2024-04-09,tmax,GHCND:USC00283704,",,7,0700",68.0,New York
2024-04-09,tmax,GHCND:USC00284987,",,7,0630",62.0,New York
2024-04-09,tmax,GHCND:USC00288884,",,H,",65.0,New York
2024-04-09,tmax,GHCND:USC00301309,",,7,0700",63.0,New York
2024-04-09,tmax,GHCND:USC00305816,",,H,0800",64.0,New York
2024-04-09,tmax,GHCND:USC00308577,",,7,0800",64.0,New York
2024-04-09,tmax,GHCND:USW00014732,",,W,2400",75.0,New York
2024-04-09,tmax,GHCND:USW00014734,",,W,2400",77.0,New York
2024-04-09,tmax,GHCND:USW00054743,",,W,",79.0,New York
2024-04-09,tmax,GHCND:USW00054787,",,W,",71.0,New York
2024-04-09,tmax,GHCND:USW00094728,",,W,2400",80.0,New York
2024-04-09,tmax,GHCND:USW00094741,",,W,",76.0,New York
2024-04-09,tmax,GHCND:USW00094745,",,W,2400",75.0,New York
2024-04-09,tmax,GHCND:USW00094789,",,D,2400",69.0,New York
2024-04-10,tmax,GHCND:USC00280907,",,7,0700",77.0,New York
2024-04-10,tmax,GHCND:USC00281335,",,7,0700",79.0,New York
2024-04-10,tmax,GHCND:USC00283704,",,7,0700",78.0,New York
2024-04-10,tmax,GHCND:USC00284987,",,7,0630",71.0,New York
2024-04-10,tmax,GHCND:USC00288884,",,H,",76.0,New York
2024-04-10,tmax,GHCND:USC00301309,",,7,0700",75.0,New York
2024-04-10,tmax,GHCND:USC00305816,",,H,0800",75.0,New York
2024-04-10,tmax,GHCND:USC00308577,",,7,0800",72.0,New York
2024-04-10,tmax,GHCND:USW00014732,",,W,2400",59.0,New York
2024-04-10,tmax,GHCND:USW00014734,",,W,2400",65.0,New York
2024-04-10,tmax,GHCND:USW00054743,",,W,",68.0,New York
2024-04-10,tmax,GHCND:USW00054787,",,W,",61.0,New York
2024-04-10,tmax,GHCND:USW00094728,",,W,2400",67.0,New York
2024-04-10,tmax,GHCND:USW00094741,",,W,",65.0,New York
2024-04-10,tmax,GHCND:USW00094745,",,W,2400",64.0,New York
2024-04-10,tmax,GHCND:USW00094789,",,D,2400",69.0,New York
2024-04-11,tmax,GHCND:USC00280907,",,7,0700",65.0,New York
2024-04-11,tmax,GHCND:USC00281335,",,7,0700",67.0,New York
2024-04-11,tmax,GHCND:USC00283704,",,7,0700",67.0,New York
2024-04-11,tmax,GHCND:USC00284987,",,7,0630",54.0,New York
2024-04-11,tmax,GHCND:USC00288884,",,H,",65.0,New York
2024-04-11,tmax,GHCND:USC00301309,",,7,0700",64.0,New York
2024-04-11,tmax,GHCND:USC00308577,",,7,0800",65.0,New York
2024-04-11,tmax,GHCND:USW00014732,",,W,2400",61.0,New York
2024-04-11,tmax,GHCND:USW00014734,",,W,2400",63.0,New York
2024-04-11,tmax,GHCND:USW00054743,",,W,",64.0,New York
2024-04-11,tmax,GHCND:USW00054787,",,W,",59.0,New York
2024-04-11,tmax,GHCND:USW00094728,",,W,2400",61.0,New York
2024-04-11,tmax,GHCND:USW00094741,",,W,",67.0,New York
2024-04-11,tmax,GHCND:USW00094745,",,W,2400",60.0,New York
2024-04-11,tmax,GHCND:USW00094789,",,D,2400",59.0,New York
2024-04-12,tmax,GHCND:USC00280907,",,7,0700",62.0,New York
2024-04-12,tmax,GHCND:USC00281335,",,7,0700",66.0,New York
2024-04-12,tmax,GHCND:USC00283704,",,7,0700",64.0,New York
2024-04-12,tmax,GHCND:USC00284987,",,7,0630",59.0,New York
2024-04-12,tmax,GHCND:USC00288884,",,H,",67.0,New York
2024-04-12,tmax,GHCND:USC00301309,",,7,0700",63.0,New York
2024-04-12,tmax,GHCND:USC00305816,",,H,0800",64.0,New York
2024-04-12,tmax,GHCND:USC00308577,",,7,0800",61.0,New York
2024-04-12,tmax,GHCND:USW00014732,",,W,2400",63.0,New York
2024-04-12,tmax,GHCND:USW00014734,",,W,2400",68.0,New York
2024-04-12,tmax,GHCND:USW00054743,",,W,",68.0,New York
2024-04-12,tmax,GHCND:USW00054787,",,W,",64.0,New York
2024-04-12,tmax,GHCND:USW00094728,",,W,2400",63.0,New York
2024-04-12,tmax,GHCND:USW00094741,",,W,",65.0,New York
2024-04-12,tmax,GHCND:USW00094745,",,W,2400",63.0,New York
2024-04-12,tmax,GHCND:USW00094789,",,D,2400",63.0,New York
2024-04-13,tmax,GHCND:USC00280907,",,7,0700",64.0,New York
2024-04-13,tmax,GHCND:USC00281335,",,7,0700",66.0,New York
2024-04-13,tmax,GHCND:USC00283704,",,7,0700",62.0,New York
2024-04-13,tmax,GHCND:USC00284987,",,7,0630",66.0,New York
2024-04-13,tmax,GHCND:USC00288884,",,H,",65.0,New York
2024-04-13,tmax,GHCND:USC00301309,",,7,0700",62.0,New York
2024-04-13,tmax,GHCND:USC00308577,",,7,0800",61.0,New York
2024-04-13,tmax,GHCND:USW00014732,",,W,2400",57.0,New York
2024-04-13,tmax,GHCND:USW00014734,",,W,2400",57.0,New York
2024-04-13,tmax,GHCND:USW00054743,",,W,",56.0,New York
2024-04-13,tmax,GHCND:USW00054787,",,W,",55.0,New York
2024-04-13,tmax,GHCND:USW00094728,",,W,2400",56.0,New York
2024-04-13,tmax,GHCND:USW00094741,",,W,",54.0,New York
2024-04-13,tmax,GHCND:USW00094745,",,W,2400",54.0,New York
2024-04-13,tmax,GHCND:USW00094789,",,D,2400",55.0,New York
2024-04-14,tmax,GHCND:USC00280907,",,7,0700",52.0,New York
2024-04-14,tmax,GHCND:USC00281335,",,7,0700",54.0,New York
2024-04-14,tmax,GHCND:USC00283704,",,7,0700",56.0,New York
2024-04-14,tmax,GHCND:USC00284987,",,7,0630",58.0,New York
2024-04-14,tmax,GHCND:USC00288884,",,H,",52.0,New York
2024-04-14,tmax,GHCND:USC00301309,",,7,0700",54.0,New York
2024-04-14,tmax,GHCND:USC00308577,",,7,0800",53.0,New York
2024-04-14,tmax,GHCND:USW00014732,",,W,2400",68.0,New York
2024-04-14,tmax,GHCND:USW00014734,",,W,2400",76.0,New York
2024-04-14,tmax,GHCND:USW00054743,",,W,",76.0,New York
2024-04-14,tmax,GHCND:USW00054787,",,W,",63.0,New York
2024-04-14,tmax,GHCND:USW00094728,",,W,2400",75.0,New York
2024-04-14,tmax,GHCND:USW00094741,",,W,",74.0,New York
2024-04-14,tmax,GHCND:USW00094745,",,W,2400",66.0,New York
2024-04-14,tmax,GHCND:USW00094789,",,D,2400",65.0,New York
2024-04-15,tmax,GHCND:USC00280907,",,7,0700",71.0,New York
2024-04-15,tmax,GHCND:USC00281335,",,7,0700",75.0,New York
2024-04-15,tmax,GHCND:USC00283704,",,7,0700",74.0,New York
2024-04-15,tmax,GHCND:USC00284987,",,7,0630",73.0,New York
2024-04-15,tmax,GHCND:USC00288884,",,H,",74.0,New York
2024-04-15,tmax,GHCND:USC00301309,",,7,0700",67.0,New York
2024-04-15,tmax,GHCND:USC00305816,",,H,0800",72.0,New York
2024-04-15,tmax,GHCND:USC00308577,",,7,0800",63.0,New York
2024-04-15,tmax,GHCND:USW00014732,",,W,2400",80.0,New York
2024-04-15,tmax,GHCND:USW00014734,",,W,2400",83.0,New York
2024-04-15,tmax,GHCND:USW00054743,",,W,",80.0,New York
2024-04-15,tmax,GHCND:USW00054787,",,W,",79.0,New York
